Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30
PSO,Fun1,2403.9390025138855,350969.05667590996,345141.8702817372,341424.8908248804,336631.5498304966,329314.28796449094,327827.11547367054,327827.11547367054,327827.11547367054,327827.11547367054,322141.79206405295,319569.54468019767,317581.28361332096,314948.47388048546,311746.30797268066,310902.5091332752,306343.04556995566,302785.65122581134,301555.58173446,301219.8393012242,299141.62123978394,298428.57718338334,297569.35421483987,291987.8581819567,291987.8581819567,291987.8581819567,290697.0803975746,290102.01314749033,288099.2094758538,288099.2094758538,287906.236097312
GA,Fun1,2135.0803186893463,369695.2621508493,352476.99832098454,348042.7941902554,348042.7941902554,348042.7941902554,348042.7941902554,341486.8221849755,339460.6779011769,339460.6779011769,339460.6779011769,333538.26366755494,330750.03784829477,327345.9422696649,326175.6774181612,326175.6774181612,326175.6774181612,326175.6774181612,326175.6774181612,323502.6894157665,323502.6894157665,321904.70876192,317742.85695797065,317742.85695797065,317742.85695797065,317742.85695797065,317742.85695797065,317742.85695797065,317742.85695797065,317742.85695797065,317742.85695797065
BAT,Fun1,2183.251655817032,353599.963159006,345332.2750745483,345332.2750745483,343729.7390402436,342415.4749637659,341033.04118346295,340857.10772479983,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187,340566.1627212187
FFA,Fun1,1883.8529706001282,366589.7527520536,355875.4754732985,339075.4154421578,337330.1219317362,334219.1663961333,334219.1663961333,330346.8197885666,328435.533279298,328435.533279298,323296.46045571426,323296.46045571426,323296.46045571426,323296.46045571426,323039.6827387847,323039.6827387847,321428.271811183,321428.271811183,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071,321149.3260363071
GWO,Fun1,2033.349363565445,359532.55476534663,335287.0127953709,297549.7737364428,288507.5117124028,265255.3104412518,245925.34406806968,226065.57849632486,214389.5016890854,199752.57435638097,188111.77137031424,186670.15550195627,165309.87192230846,161944.89079149524,148723.8592187497,142351.92453790348,141087.19239699055,135298.70317580376,135298.70317580376,134941.5630351536,128041.70191951015,120433.77087588584,120433.77087588584,116083.97778073412,116083.97778073412,114505.60383612316,113348.61031808403,111097.19632757278,108293.12508901741,106681.85411566414,104802.90369130937
CS,Fun1,4059.4495561122894,354062.13416022167,354062.13416022167,352998.24838503404,352998.24838503404,348062.5884381829,338245.1547799969,338245.1547799969,338245.1547799969,338245.1547799969,338245.1547799969,337157.63771612,337157.63771612,337157.63771612,334774.4341469865,334774.4341469865,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,332404.4982193172,331810.01746046654,329533.66871126,329533.66871126
DE,Fun1,2452.668216228485,340853.96256402286,340853.96256402286,330722.4037886538,330722.4037886538,330722.4037886538,330230.1325494705,323090.28961557586,321748.21691995586,310474.12861523277,310474.12861523277,310474.12861523277,307315.8727012465,303285.6897828336,303285.6897828336,302305.92274705385,291931.75156418723,282435.8345128614,282435.8345128614,282435.8345128614,282435.8345128614,281996.93120378326,275035.8236764405,275035.8236764405,264625.4168959408,264625.4168959408,264625.4168959408,264625.4168959408,264625.4168959408,264094.6271057097,264094.6271057097
RS,Fun1,2467.0511791706085,359899.9636438684,387723.1994267265,395036.8406751211,412916.8142056321,379699.65233101277,369666.48045736575,372869.76287868136,367096.47317418567,377608.96663210576,386289.26086463995,400119.17714555474,373575.7100812559,389553.09895301703,392435.96969904884,377135.1840518273,362590.57207111607,382387.8828502455,370562.6601404908,364247.99106100266,374240.42427092965,413714.51041268476,383538.42025368166,408266.4905062765,385718.35039530054,377746.13249112363,390537.6615714981,384016.3427581526,388471.4219867128,339650.0685260908,360965.45517321245
